gene	chromosome	posStart	posEnd	exonRank	medianDepth
MED12	X	70349156	70349289	26	13
MED12	X	70349520	70349715	27	20
MED12	X	70349875	70350074	28	18
MED12	X	70351390	70351481	29	13
MED12	X	70351913	70352066	30	12
MED12	X	70352217	70352398	31	14
MED12	X	70352685	70352816	32	13
MED12	X	70352963	70353072	33	17
MED12	X	70354197	70354326	34	8
MED12	X	70354553	70354708	35	15
MED12	X	70354932	70355113	36	16
MED12	X	70356121	70356515	37	15
MED12	X	70356719	70356889	38	13
MED12	X	70357027	70357243	39	17
MED12	X	70357398	70357495	40	20
MED12	X	70357566	70357803	41	15
MED12	X	70360475	70360717	42	13
MED12	X	70361070	70361230	43	18
MED12	X	70361723	70361824	44	20
MED12	X	70362015	70362068	45	17
IKBKB	8	42129619	42129733	2	38
IKBKB	8	42146142	42146256	3	33
IKBKB	8	42147664	42147801	4	29
IKBKB	8	42150951	42151040	5	30
IKBKB	8	42162695	42162803	6	30
IKBKB	8	42163851	42163960	7	42
IKBKB	8	42166409	42166553	8	41
IKBKB	8	42171830	42171957	9	29
IKBKB	8	42173718	42173867	10	32
IKBKB	8	42174218	42174432	11	30
IKBKB	8	42175165	42175299	12	32
IKBKB	8	42176060	42176203	13	51
IKBKB	8	42176778	42176949	14	24
IKBKB	8	42177093	42177174	15	38
IKBKB	8	42178243	42178372	16	41
IKBKB	8	42179404	42179473	17	40
IKBKB	8	42179562	42179681	18	29
IKBKB	8	42179855	42180022	19	36
IKBKB	8	42183478	42183625	20	33
IKBKB	8	42186632	42186742	21	32
IKBKB	8	42188422	42188497	22	41
NIPBL	5	36953799	36953872	2	30
NIPBL	5	36955564	36955749	3	25
NIPBL	5	36958196	36958343	4	34
NIPBL	5	36961576	36961695	5	31
NIPBL	5	36962215	36962386	6	32
NIPBL	5	36970968	36971148	7	22
NIPBL	5	36972037	36972153	8	39
NIPBL	5	36975868	36976514	9	30
NIPBL	5	36984768	36986413	10	33
NIPBL	5	36995714	36995916	11	43
NIPBL	5	37000465	37000682	12	28
NIPBL	5	37000909	37001000	13	43
NIPBL	5	37001081	37001190	14	32
NIPBL	5	37002754	37002877	15	34
NIPBL	5	37003353	37003459	16	34
NIPBL	5	37006449	37006700	17	37
NIPBL	5	37007415	37007586	18	29
NIPBL	5	37008100	37008200	19	35
NIPBL	5	37008715	37008835	20	27
NIPBL	5	37010179	37010337	21	38
NIPBL	5	37014775	37014877	22	31
NIPBL	5	37016130	37016282	23	29
NIPBL	5	37017111	37017274	24	44
NIPBL	5	37019403	37019512	25	33
NIPBL	5	37020551	37020785	26	40
NIPBL	5	37020867	37020989	27	33
NIPBL	5	37022143	37022261	28	32
NIPBL	5	37022336	37022502	29	24
NIPBL	5	37024677	37024831	30	27
NIPBL	5	37026321	37026439	31	43
NIPBL	5	37027451	37027524	32	39
NIPBL	5	37036471	37036599	33	26
NIPBL	5	37038694	37038850	34	31
NIPBL	5	37044439	37044599	35	29
NIPBL	5	37044728	37044841	36	28
NIPBL	5	37045535	37045709	37	29
NIPBL	5	37046201	37046311	38	34
NIPBL	5	37048594	37048787	39	28
NIPBL	5	37049203	37049413	40	36
NIPBL	5	37051871	37051998	41	44
NIPBL	5	37052458	37052678	42	33
NIPBL	5	37057278	37057444	43	30
NIPBL	5	37058983	37059277	44	31
NIPBL	5	37060936	37061130	45	30
NIPBL	5	37063882	37064090	46	34
NIPBL	5	37064619	37064994	47	30
MECOM	3	168802697	168802841	17	0
MECOM	3	168806778	168806981	16	0
MECOM	3	168807778	168808034	15	0
MECOM	3	168810736	168810900	14	0
MECOM	3	168812854	168813043	13	0
MECOM	3	168818663	168818760	12	0
MECOM	3	168819838	168820024	11	0
MECOM	3	168825704	168825750	10	0
MECOM	3	168830565	168830672	9	0
MECOM	3	168833161	168834537	8	0
MECOM	3	168838834	168839010	7	0
MECOM	3	168840358	168840525	6	0
MECOM	3	168845622	168845858	5	0
MECOM	3	168849207	168849329	4	0
MECOM	3	168861476	168861630	3	0
MECOM	3	168862775	168862787	2	0
JAK2	9	5021988	5022223	3	38
JAK2	9	5029773	5029916	4	49
JAK2	9	5044393	5044530	5	39
JAK2	9	5050676	5050841	6	41
JAK2	9	5054553	5054894	7	35
JAK2	9	5055659	5055798	8	35
JAK2	9	5064873	5065050	9	39
JAK2	9	5066668	5066799	10	36
JAK2	9	5069012	5069218	11	31
JAK2	9	5069915	5070062	12	35
JAK2	9	5072482	5072636	13	35
JAK2	9	5073688	5073795	14	37
JAK2	9	5077443	5077590	15	41
JAK2	9	5078296	5078454	16	32
JAK2	9	5080219	5080390	17	37
JAK2	9	5080523	5080693	18	36
JAK2	9	5081715	5081871	19	35
JAK2	9	5089664	5089873	20	35
JAK2	9	5090436	5090580	21	35
JAK2	9	5090729	5090921	22	40
JAK2	9	5122994	5123131	23	34
JAK2	9	5126323	5126456	24	44
JAK2	9	5126674	5126791	25	36
CIC	19	42788857	42788933	1	43
CIC	19	42790913	42791082	2	29
CIC	19	42791148	42791402	3	26
CIC	19	42791462	42791611	4	29
CIC	19	42791687	42791889	5	38
CIC	19	42791952	42792137	6	42
CIC	19	42793030	42793252	7	38
CIC	19	42793323	42793568	8	43
CIC	19	42793990	42794113	9	31
CIC	19	42794375	42795628	10	44
CIC	19	42795700	42795907	11	40
CIC	19	42796228	42796369	12	48
CIC	19	42796442	42796628	13	46
CIC	19	42796708	42797021	14	34
CIC	19	42797098	42797443	15	43
CIC	19	42797734	42797998	16	48
CIC	19	42798077	42798251	17	43
CIC	19	42798315	42798466	18	33
CIC	19	42798746	42798897	19	43
CIC	19	42798966	42799343	20	36
JAK3	19	17937552	17937729	24	34
JAK3	19	17940907	17941037	23	43
JAK3	19	17941302	17941439	22	38
JAK3	19	17942027	17942219	21	37
JAK3	19	17942473	17942617	20	30
JAK3	19	17943318	17943527	19	38
JAK3	19	17943589	17943748	18	37
JAK3	19	17945370	17945540	17	33
JAK3	19	17945651	17945822	16	33
JAK3	19	17945882	17946034	15	41
JAK3	19	17946723	17946870	14	30
JAK3	19	17947928	17948032	13	29
JAK3	19	17948731	17948882	12	43
JAK3	19	17949062	17949209	11	34
JAK3	19	17950276	17950482	10	34
JAK3	19	17951029	17951160	9	40
JAK3	19	17952188	17952365	8	34
JAK3	19	17952439	17952581	7	36
JAK3	19	17953115	17953429	6	38
JAK3	19	17953826	17953991	5	47
JAK3	19	17954179	17954310	4	25
JAK3	19	17954576	17954719	3	35
JAK3	19	17955033	17955226	2	33
JAK1	1	65300245	65300350	25	34
JAK1	1	65301069	65301199	24	30
JAK1	1	65301771	65301908	23	26
JAK1	1	65303605	65303797	22	36
JAK1	1	65304138	65304282	21	28
JAK1	1	65305276	65305488	20	37
JAK1	1	65306918	65307032	19	36
JAK1	1	65307124	65307294	18	33
JAK1	1	65309737	65309908	17	30
JAK1	1	65310427	65310582	16	36
JAK1	1	65311186	65311333	15	29
JAK1	1	65312322	65312429	14	31
JAK1	1	65313205	65313368	13	29
JAK1	1	65316477	65316603	12	34
JAK1	1	65321182	65321391	11	35
JAK1	1	65323329	65323472	10	33
JAK1	1	65325778	65325955	9	33
JAK1	1	65330460	65330665	8	41
JAK1	1	65332539	65332901	7	30
JAK1	1	65334984	65335167	6	38
JAK1	1	65339043	65339216	5	29
JAK1	1	65344698	65344841	4	35
JAK1	1	65348950	65349168	3	28
JAK1	1	65351932	65351947	2	33
TCF12	15	57212112	57212196	2	34
TCF12	15	57213214	57213306	3	31
TCF12	15	57355938	57356031	4	42
TCF12	15	57383977	57384099	5	36
TCF12	15	57458590	57458674	6	36
TCF12	15	57484346	57484501	7	40
TCF12	15	57489961	57490033	8	30
TCF12	15	57523340	57523465	9	39
TCF12	15	57524479	57524638	10	31
TCF12	15	57524900	57525064	11	43
TCF12	15	57526231	57526315	12	24
TCF12	15	57535660	57535758	13	36
TCF12	15	57543538	57543631	14	14
TCF12	15	57544609	57544700	15	26
TCF12	15	57545450	57545676	16	42
TCF12	15	57554282	57554416	17	40
TCF12	15	57555300	57555482	18	34
TCF12	15	57565218	57565470	19	27
TCF12	15	57574633	57574785	20	34
TET2	4	106155100	106158518	3	35
TET2	4	106162486	106162596	4	33
TET2	4	106163981	106164094	5	39
TET2	4	106164717	106164945	6	39
TET2	4	106180766	106180936	7	33
TET2	4	106182906	106183015	8	26
TET2	4	106190757	106190914	9	40
TET2	4	106193711	106194085	10	34
TET2	4	106196195	106197676	11	38
PAX5	9	36840557	36840643	10	34
PAX5	9	36846830	36846936	9	30
PAX5	9	36881991	36882112	8	31
PAX5	9	36923342	36923491	7	49
PAX5	9	36966536	36966731	6	40
PAX5	9	37002635	37002783	5	42
PAX5	9	37006460	37006544	4	29
PAX5	9	37014984	37015201	3	38
PAX5	9	37020623	37020808	2	45
PAX5	9	37033973	37034028	1	38
NCOR1	17	15935610	15935807	46	30
NCOR1	17	15938069	15938268	45	30
NCOR1	17	15942737	15942978	44	28
NCOR1	17	15943745	15943818	43	34
NCOR1	17	15950255	15950417	42	32
NCOR1	17	15952149	15952312	41	46
NCOR1	17	15960818	15961061	40	33
NCOR1	17	15961211	15961388	39	36
NCOR1	17	15961775	15961923	38	29
NCOR1	17	15964705	15965218	37	40
NCOR1	17	15965409	15965594	36	30
NCOR1	17	15967372	15967511	35	29
NCOR1	17	15968174	15968343	34	27
NCOR1	17	15968789	15969018	33	26
NCOR1	17	15971198	15971445	32	27
NCOR1	17	15973469	15973849	31	33
NCOR1	17	15974713	15974989	30	31
NCOR1	17	15975449	15975552	29	35
NCOR1	17	15976733	15976893	28	30
NCOR1	17	15978838	15979026	27	35
NCOR1	17	15983268	15983388	26	33
NCOR1	17	15983712	15983833	25	44
NCOR1	17	15983911	15984051	24	30
NCOR1	17	15989586	15989766	23	27
NCOR1	17	15995167	15995382	22	37
NCOR1	17	16001671	16001820	21	32
NCOR1	17	16004554	16005081	20	29
NCOR1	17	16012090	16012236	19	29
NCOR1	17	16021192	16021351	18	26
NCOR1	17	16022727	16022809	17	36
NCOR1	17	16024356	16024593	16	21
NCOR1	17	16029386	16029530	15	37
NCOR1	17	16040615	16040736	14	36
NCOR1	17	16041462	16041536	13	32
NCOR1	17	16042312	16042510	12	35
NCOR1	17	16046910	16047020	11	38
NCOR1	17	16049680	16049872	10	33
NCOR1	17	16052755	16052841	9	32
NCOR1	17	16055250	16055322	8	25
NCOR1	17	16056643	16056719	7	38
NCOR1	17	16062064	16062197	6	29
NCOR1	17	16068283	16068485	5	52
NCOR1	17	16075107	16075319	4	32
NCOR1	17	16089858	16090011	3	32
NCOR1	17	16097766	16097883	2	32
COL2A1	12	48367190	48367346	54	29
COL2A1	12	48367862	48368124	53	38
COL2A1	12	48368448	48368655	52	38
COL2A1	12	48369090	48369398	51	36
COL2A1	12	48369736	48369863	50	37
COL2A1	12	48370287	48370360	49	48
COL2A1	12	48370585	48370712	48	48
COL2A1	12	48370875	48370948	47	34
COL2A1	12	48371093	48371220	46	36
COL2A1	12	48371373	48371446	45	43
COL2A1	12	48371783	48371910	44	44
COL2A1	12	48372064	48372191	43	44
COL2A1	12	48372370	48372551	42	35
COL2A1	12	48373284	48373357	41	41
COL2A1	12	48373782	48373855	40	38
COL2A1	12	48374327	48374454	39	40
COL2A1	12	48374688	48374761	38	35
COL2A1	12	48375116	48375189	37	35
COL2A1	12	48375549	48375622	36	38
COL2A1	12	48375880	48375953	35	41
COL2A1	12	48376275	48376402	34	50
COL2A1	12	48376621	48376739	33	43
COL2A1	12	48376866	48376930	32	45
COL2A1	12	48377158	48377231	31	48
COL2A1	12	48377456	48377529	30	52
COL2A1	12	48377860	48377933	29	28
COL2A1	12	48378319	48378392	28	38
COL2A1	12	48378768	48378886	27	26
COL2A1	12	48379307	48379380	26	42
COL2A1	12	48379501	48379619	25	42
COL2A1	12	48379685	48379758	24	43
COL2A1	12	48380109	48380236	23	42
COL2A1	12	48380608	48380681	22	34
COL2A1	12	48380851	48380969	21	38
COL2A1	12	48381042	48381106	20	36
COL2A1	12	48381384	48381502	19	36
COL2A1	12	48383001	48383074	18	28
COL2A1	12	48383534	48383598	17	21
COL2A1	12	48386651	48386724	16	30
COL2A1	12	48387231	48387295	15	28
COL2A1	12	48387582	48387655	14	34
COL2A1	12	48387767	48387840	13	32
COL2A1	12	48388197	48388270	12	39
COL2A1	12	48389028	48389101	11	31
COL2A1	12	48389483	48389556	10	42
COL2A1	12	48389648	48389712	9	47
COL2A1	12	48390321	48390418	8	40
COL2A1	12	48391379	48391500	7	38
COL2A1	12	48391644	48391717	6	41
COL2A1	12	48391805	48391857	5	33
COL2A1	12	48391942	48391994	4	35
COL2A1	12	48392188	48392224	3	44
COL2A1	12	48393692	48393918	2	44
COL2A1	12	48398010	48398104	1	30
SDHAF2	11	61197619	61197664	1	47
SDHAF2	11	61205087	61205330	2	31
SDHAF2	11	61205466	61205595	3	34
SDHAF2	11	61213403	61213543	4	40
DPYD	1	97544532	97544712	23	30
DPYD	1	97547876	97548036	22	31
DPYD	1	97564035	97564198	21	38
DPYD	1	97658615	97658814	20	28
DPYD	1	97700398	97700560	19	33
DPYD	1	97770805	97770944	18	34
DPYD	1	97771723	97771863	17	33
DPYD	1	97839107	97839210	16	27
DPYD	1	97847939	97848027	15	33
DPYD	1	97915605	97915789	14	31
DPYD	1	97981272	97981507	13	28
DPYD	1	98015106	98015310	12	36
DPYD	1	98039306	98039536	11	30
DPYD	1	98058764	98058953	10	25
DPYD	1	98060605	98060732	9	29
DPYD	1	98144641	98144748	8	36
DPYD	1	98157263	98157364	7	33
DPYD	1	98164897	98165113	6	35
DPYD	1	98187056	98187237	5	34
DPYD	1	98205938	98206045	4	33
DPYD	1	98293660	98293762	3	42
DPYD	1	98348810	98348940	2	29
DPYD	1	98386430	98386478	1	44
POT1	7	124464016	124464138	19	27
POT1	7	124465296	124465421	18	37
POT1	7	124467258	124467369	17	36
POT1	7	124469298	124469406	16	33
POT1	7	124475323	124475478	15	27
POT1	7	124481017	124481242	14	24
POT1	7	124482851	124483027	13	28
POT1	7	124486986	124487062	12	38
POT1	7	124491916	124492015	11	34
POT1	7	124493016	124493202	10	27
POT1	7	124499001	124499176	9	23
POT1	7	124503394	124503704	8	30
POT1	7	124510955	124511105	7	31
POT1	7	124532310	124532444	6	33
POT1	7	124537209	124537227	5	33
SMTNL2	17	4487901	4488309	1	42
SMTNL2	17	4495646	4495753	2	30
SMTNL2	17	4496214	4496476	3	49
SMTNL2	17	4497107	4497202	4	42
SMTNL2	17	4498430	4498632	5	49
SMTNL2	17	4500145	4500282	6	51
SMTNL2	17	4500457	4500628	7	32
SMTNL2	17	4510646	4510782	8	31
FH	1	241661128	241661280	10	36
FH	1	241663727	241663900	9	25
FH	1	241665733	241665880	8	30
FH	1	241667332	241667555	7	34
FH	1	241669293	241669478	6	36
FH	1	241671893	241672095	5	36
FH	1	241675257	241675453	4	26
FH	1	241676893	241677023	3	29
FH	1	241680472	241680626	2	39
FH	1	241682881	241683022	1	46
RPL10	X	153626861	153626893	2	17
RPL10	X	153627669	153627747	3	18
RPL10	X	153627818	153627945	4	16
RPL10	X	153628134	153628292	5	19
RPL10	X	153628795	153628977	6	28
RPL10	X	153629033	153629195	7	27
GSTP1	11	67351315	67351325	1	51
GSTP1	11	67351595	67351650	2	41
GSTP1	11	67351925	67352051	3	39
GSTP1	11	67352146	67352253	4	45
GSTP1	11	67352599	67352722	5	55
GSTP1	11	67353565	67353692	6	43
GSTP1	11	67353850	67354048	7	34
GPS2	17	7216075	7216168	11	29
GPS2	17	7216338	7216453	10	54
GPS2	17	7216521	7216620	9	43
GPS2	17	7216689	7216798	8	53
GPS2	17	7216877	7217050	7	42
GPS2	17	7217215	7217317	6	43
GPS2	17	7217389	7217488	5	36
GPS2	17	7217600	7217732	4	30
GPS2	17	7217797	7217926	3	35
GPS2	17	7218268	7218371	2	46
EGFR	7	55086971	55087068	1	42
EGFR	7	55209969	55210140	2	33
EGFR	7	55210988	55211191	3	37
EGFR	7	55214289	55214443	4	27
EGFR	7	55218977	55219065	5	41
EGFR	7	55220229	55220367	6	38
EGFR	7	55221694	55221855	7	36
EGFR	7	55223513	55223649	8	28
EGFR	7	55224216	55224362	9	38
EGFR	7	55224442	55224535	10	36
EGFR	7	55225346	55225456	11	32
EGFR	7	55227822	55228041	12	32
EGFR	7	55229182	55229334	13	44
EGFR	7	55231416	55231526	14	36
EGFR	7	55232963	55233140	15	40
EGFR	7	55238858	55238916	16	27
EGFR	7	55240666	55240827	17	40
EGFR	7	55241604	55241746	18	32
EGFR	7	55242405	55242523	19	46
EGFR	7	55248976	55249181	20	33
EGFR	7	55259402	55259577	21	43
EGFR	7	55260449	55260544	22	33
EGFR	7	55266400	55266566	23	44
EGFR	7	55267999	55268116	24	40
EGFR	7	55268871	55269058	25	34
EGFR	7	55269418	55269485	26	42
EGFR	7	55270200	55270328	27	39
EGFR	7	55272939	55273310	28	27
MIPOL1	14	37717094	37717122	4	0
MIPOL1	14	37736133	37736384	5	0
MIPOL1	14	37737853	37738008	6	0
MIPOL1	14	37739615	37739740	7	0
MIPOL1	14	37754513	37754662	8	0
MIPOL1	14	37777251	37777304	9	0
MIPOL1	14	37777544	37777734	10	0
MIPOL1	14	37838712	37838839	11	0
MIPOL1	14	37892050	37892164	12	0
MIPOL1	14	37969103	37969353	13	0
MIPOL1	14	38016100	38016176	14	0
NRAS	1	115251156	115251285	5	27
NRAS	1	115252180	115252359	4	28
NRAS	1	115256411	115256609	3	31
NRAS	1	115258661	115258781	2	33
H3C13	1	149784826	149785236	1	44
EPCAM	2	47596645	47596730	1	42
EPCAM	2	47600592	47600719	2	29
EPCAM	2	47600937	47601197	3	29
EPCAM	2	47602363	47602448	4	38
EPCAM	2	47604143	47604226	5	31
EPCAM	2	47606082	47606203	6	33
EPCAM	2	47606898	47607118	7	35
EPCAM	2	47612295	47612359	8	46
EPCAM	2	47613701	47613752	9	39
NSD1	5	176562105	176563041	2	29
NSD1	5	176618875	176619030	3	35
NSD1	5	176631111	176631303	4	35
NSD1	5	176636627	176639206	5	35
NSD1	5	176662812	176662956	6	37
NSD1	5	176665228	176665518	7	38
NSD1	5	176666747	176666876	8	33
NSD1	5	176671186	176671281	9	33
NSD1	5	176673669	176673807	10	38
NSD1	5	176675172	176675335	11	36
NSD1	5	176678721	176678864	12	35
NSD1	5	176683942	176684162	13	41
NSD1	5	176686980	176687179	14	26
NSD1	5	176694553	176694729	15	32
NSD1	5	176696593	176696818	16	30
NSD1	5	176700663	176700795	17	39
NSD1	5	176707556	176707845	18	33
NSD1	5	176709456	176709592	19	24
NSD1	5	176710778	176710939	20	33
NSD1	5	176715810	176715936	21	38
NSD1	5	176718945	176719169	22	28
NSD1	5	176720823	176722460	23	41
SPOP	17	47677740	47677894	12	25
SPOP	17	47679217	47679379	11	37
SPOP	17	47684602	47684744	10	36
SPOP	17	47685226	47685301	9	29
SPOP	17	47688632	47688829	8	35
SPOP	17	47696333	47696480	7	41
SPOP	17	47696586	47696757	6	33
SPOP	17	47699298	47699439	5	26
SPOP	17	47700085	47700172	4	22
PMS2	7	6013030	6013183	15	2
PMS2	7	6017209	6017398	14	24
PMS2	7	6018217	6018337	13	23
PMS2	7	6022445	6022632	12	24
PMS2	7	6026380	6027261	11	33
PMS2	7	6029421	6029596	10	29
PMS2	7	6031594	6031698	9	35
PMS2	7	6035155	6035274	8	42
PMS2	7	6036947	6037064	7	24
PMS2	7	6038729	6038916	6	37
PMS2	7	6042074	6042277	5	30
PMS2	7	6043311	6043433	4	31
PMS2	7	6043593	6043699	3	29
PMS2	7	6045513	6045672	2	28
PMS2	7	6048618	6048650	1	39
DMD	X	31140036	31140057	79	0
DMD	X	31144749	31144800	78	0
DMD	X	31152209	31152321	77	0
DMD	X	31164398	31164541	76	0
DMD	X	31165382	31165645	75	0
DMD	X	31187550	31187728	74	0
DMD	X	31190455	31190540	73	0
DMD	X	31191646	31191731	72	0
DMD	X	31196039	31196097	71	0
DMD	X	31196776	31196932	70	0
DMD	X	31198477	31198608	69	0
DMD	X	31200845	31201031	68	0
DMD	X	31222068	31222245	67	0
DMD	X	31224689	31224794	66	0
DMD	X	31227605	31227826	65	0
DMD	X	31241154	31241248	64	0
DMD	X	31279062	31279143	63	0
DMD	X	31341705	31341785	62	0
DMD	X	31366663	31366761	61	0
DMD	X	31462588	31462754	60	0
DMD	X	31496213	31496501	59	0
DMD	X	31497090	31497230	58	0
DMD	X	31514895	31515071	57	0
DMD	X	31525388	31525580	56	0
DMD	X	31645780	31645989	55	0
DMD	X	31676097	31676271	54	0
DMD	X	31697482	31697713	53	0
DMD	X	31747738	31747875	52	0
DMD	X	31792067	31792319	51	0
DMD	X	31838082	31838210	50	0
DMD	X	31854825	31854946	49	0
DMD	X	31893295	31893500	48	0
DMD	X	31947703	31947872	47	0
DMD	X	31950187	31950354	46	0
DMD	X	31986446	31986641	45	0
DMD	X	32235023	32235190	44	0
DMD	X	32305636	32305828	43	0
DMD	X	32328189	32328403	42	0
DMD	X	32360207	32360409	41	0
DMD	X	32361241	32361413	40	0
DMD	X	32364050	32364207	39	0
DMD	X	32366513	32366655	38	0
DMD	X	32380895	32381085	37	0
DMD	X	32382689	32382837	36	0
DMD	X	32383127	32383326	35	0
DMD	X	32398617	32398807	34	0
DMD	X	32404417	32404592	33	0
DMD	X	32407608	32407801	32	0
DMD	X	32408178	32408308	31	0
DMD	X	32429859	32430040	30	0
DMD	X	32456348	32456517	29	0
DMD	X	32459287	32459441	28	0
DMD	X	32466563	32466765	27	0
DMD	X	32472769	32472959	26	0
DMD	X	32481546	32481721	25	0
DMD	X	32482693	32482826	24	0
DMD	X	32486605	32486837	23	0
DMD	X	32490271	32490436	22	0
DMD	X	32503026	32503226	21	0
DMD	X	32509384	32509645	20	0
DMD	X	32519862	32519969	19	0
DMD	X	32536115	32536258	18	0
DMD	X	32563266	32563461	17	0
DMD	X	32583809	32584008	16	0
DMD	X	32591637	32591764	15	0
DMD	X	32591852	32591973	14	0
DMD	X	32613864	32614003	13	0
DMD	X	32632410	32632580	12	0
DMD	X	32662239	32662440	11	0
DMD	X	32663071	32663279	10	0
DMD	X	32715977	32716125	9	0
DMD	X	32717219	32717420	8	0
DMD	X	32827600	32827738	7	0
DMD	X	32834575	32834767	6	0
DMD	X	32841402	32841514	5	0
DMD	X	32862890	32862987	4	0
DMD	X	32867835	32867947	3	0
DMD	X	33038246	33038327	2	0
DMD	X	33229389	33229429	1	0
RABAC1	19	42460998	42461096	5	32
RABAC1	19	42461160	42461281	4	49
RABAC1	19	42462428	42462545	3	39
RABAC1	19	42462878	42463110	2	46
RABAC1	19	42463379	42463444	1	40
BRD7	16	50353122	50353187	17	29
BRD7	16	50353788	50353951	16	31
BRD7	16	50354149	50354312	15	30
BRD7	16	50354564	50354698	14	33
BRD7	16	50355883	50355959	13	38
BRD7	16	50357488	50357619	12	38
BRD7	16	50359649	50359804	11	28
BRD7	16	50360185	50360312	10	36
BRD7	16	50362570	50362665	9	42
BRD7	16	50367475	50367618	8	33
BRD7	16	50368612	50368816	7	35
BRD7	16	50373877	50374007	6	35
BRD7	16	50383924	50384088	5	31
BRD7	16	50388326	50388403	4	41
BRD7	16	50388694	50388843	3	36
BRD7	16	50401991	50402219	2	46
BRD7	16	50402627	50402685	1	38
SF3B1	2	198257027	198257195	25	36
SF3B1	2	198257686	198257922	24	28
SF3B1	2	198260770	198261062	23	38
SF3B1	2	198262699	198262850	22	35
SF3B1	2	198263175	198263315	21	35
SF3B1	2	198264769	198264900	20	40
SF3B1	2	198264966	198265168	19	32
SF3B1	2	198265429	198265670	18	35
SF3B1	2	198266114	198266259	17	30
SF3B1	2	198266456	198266622	16	39
SF3B1	2	198266699	198266864	15	35
SF3B1	2	198267270	198267560	14	33
SF3B1	2	198267663	198267769	13	35
SF3B1	2	198268299	198268498	12	37
SF3B1	2	198269790	198269911	11	42
SF3B1	2	198269989	198270206	10	37
SF3B1	2	198272712	198272853	9	33
SF3B1	2	198273083	198273315	8	30
SF3B1	2	198274484	198274741	7	29
SF3B1	2	198281455	198281645	6	34
SF3B1	2	198283223	198283322	5	20
SF3B1	2	198285142	198285276	4	35
SF3B1	2	198285743	198285867	3	40
SF3B1	2	198288522	198288708	2	38
SF3B1	2	198299686	198299723	1	50
CSMD1	8	2796107	2796276	70	0
CSMD1	8	2799984	2800136	69	0
CSMD1	8	2806811	2806918	68	0
CSMD1	8	2807743	2807875	67	0
CSMD1	8	2808626	2808807	66	0
CSMD1	8	2811736	2811800	65	0
CSMD1	8	2813101	2813300	64	0
CSMD1	8	2815208	2815339	63	0
CSMD1	8	2818653	2818746	62	0
CSMD1	8	2819978	2820171	61	0
CSMD1	8	2820734	2820927	60	0
CSMD1	8	2823287	2823486	59	0
CSMD1	8	2824082	2824278	58	0
CSMD1	8	2830629	2830831	57	0
CSMD1	8	2831963	2832156	56	0
CSMD1	8	2836124	2836332	55	0
CSMD1	8	2855523	2855716	54	0
CSMD1	8	2857470	2857663	53	0
CSMD1	8	2875989	2876182	52	0
CSMD1	8	2886831	2887045	51	0
CSMD1	8	2909974	2910179	50	0
CSMD1	8	2944609	2944817	49	0
CSMD1	8	2949028	2949194	48	0
CSMD1	8	2954361	2954569	47	0
CSMD1	8	2964040	2964173	46	0
CSMD1	8	2965230	2965330	45	0
CSMD1	8	2966115	2966280	44	0
CSMD1	8	2967670	2967867	43	0
CSMD1	8	2975911	2976119	42	0
CSMD1	8	2999977	3000206	41	0
CSMD1	8	3008909	3009045	40	0
CSMD1	8	3015409	3015498	39	0
CSMD1	8	3019671	3019809	38	0
CSMD1	8	3038622	3038746	37	0
CSMD1	8	3045381	3045497	36	0
CSMD1	8	3046399	3046543	35	0
CSMD1	8	3047424	3047647	34	0
CSMD1	8	3057226	3057341	33	0
CSMD1	8	3059124	3059257	32	0
CSMD1	8	3063016	3063152	31	0
CSMD1	8	3072009	3072223	30	0
CSMD1	8	3076767	3076974	29	0
CSMD1	8	3081241	3081399	28	0
CSMD1	8	3087552	3087763	27	0
CSMD1	8	3141656	3141878	26	0
CSMD1	8	3165207	3165353	25	0
CSMD1	8	3165824	3166035	24	0
CSMD1	8	3200806	3200982	23	0
CSMD1	8	3205504	3205693	22	0
CSMD1	8	3216664	3216872	21	0
CSMD1	8	3224544	3224779	20	0
CSMD1	8	3226766	3226902	19	0
CSMD1	8	3245006	3245214	18	0
CSMD1	8	3253706	3253913	17	0
CSMD1	8	3256903	3257061	16	0
CSMD1	8	3263539	3263753	15	0
CSMD1	8	3265411	3265757	14	0
CSMD1	8	3266935	3267137	13	0
CSMD1	8	3326224	3326356	12	0
CSMD1	8	3351135	3351258	11	0
CSMD1	8	3432457	3432598	10	0
CSMD1	8	3443648	3443792	9	0
CSMD1	8	3474222	3474329	8	0
CSMD1	8	3565926	3566023	7	0
