chromosome	start	end	germlineStatus	bafCount	observedBAF	minorAlleleCopyNumber	minorAlleleCopyNumberDeviation	observedTumorRatio	observedNormalRatio	unnormalisedObservedNormalRatio	majorAlleleCopyNumber	majorAlleleCopyNumberDeviation	deviationPenalty	tumorCopyNumber	fittedTumorCopyNumber	fittedBAF	refNormalisedCopyNumber	ratioSupport	support	depthWindowCount	tumorBAF	gcContent	eventPenalty	minStart	maxStart
1	118516187	118516221	UNKNOWN	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	false	DEL	0	1.0000	0.0000	1.8000	118516187	118516187
1	118516222	118716000	DIPLOID	46	1.0000	-0.0101	0.1000	0.6566	0.9930	0.9992	2.0479	0.2404	0.3404	2.0378	0.0000	0.0000	2.0380	false	DEL	191	1.0050	0.3769	1.8232	118516222	118516222
1	118716001	119854000	DIPLOID	349	1.0000	-0.0101	0.1000	0.6389	0.9802	0.9863	1.9925	0.1000	0.2000	1.9824	0.0000	0.0000	1.9828	true	NONE	1015	1.0051	0.3845	1.8010	118716001	118716001
1	119854001	121354000	DIPLOID	405	1.0000	-0.0101	0.1000	0.6681	1.0104	1.0146	2.0838	0.4073	0.5073	2.0737	0.0000	0.0000	2.0735	true	NONE	700	1.0049	0.4179	1.8376	119854001	119854001
1	121354001	121477000	CENTROMETIC	2	1.0000	-0.0101	0.1000	0.4500	0.7357	0.7391	1.4004	0.9894	1.0894	1.3903	0.0000	0.0000	1.3956	true	NONE	1	1.0073	0.4000	1.5642	121354001	121355001
1	121477001	121485000	CENTROMETIC	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	1	1.0000	0.3800	1.8000	121477001	121477001
1	121485001	123035433	CENTROMETIC	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	0	1.0000	0.0000	1.8000	121485001	123035433
1	123035434	142539000	UNKNOWN	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	CENTROMERE	3	1.0000	0.4660	1.8000	123035434	123035434
1	142539001	142916000	NOISE	0	0.0000	7.6030	0.9887	4.8578	4.2074	4.2269	7.6030	0.9887	0.0000	15.2061	0.0000	0.0000	15.1413	true	NONE	2	0.5000	0.3895	5.8824	142539001	142614001
1	142916001	143537000	NOISE	0	0.0000	16.1681	0.7166	10.3230	8.9306	8.9719	16.1681	0.7166	0.0000	32.3362	0.0000	0.0000	32.1760	true	NONE	1	0.5000	0.3680	12.7345	142916001	143536001
1	143537001	144016000	NOISE	0	0.0000	5.0135	0.1000	3.2054	3.0705	3.0848	5.0135	0.1000	0.0000	10.0270	0.0000	0.0000	9.9851	true	NONE	10	0.5000	0.4372	3.8108	143537001	144006001
1	144016001	144844000	NOISE	0	0.0000	7.0873	0.4224	4.5287	3.8613	3.8794	7.0873	0.4224	0.0000	14.1746	0.0000	0.0000	14.1168	true	NONE	6	0.5000	0.4690	5.4698	144016001	144528001
1	144844001	144891000	AMPLIFICATION	0	0.0000	3.0989	0.4721	1.9838	2.0122	2.0217	3.0989	0.4721	0.0000	6.1978	0.0000	0.0000	6.1774	true	NONE	19	0.5000	0.4354	2.2791	144844001	144864001
1	144891001	144907000	DIPLOID	0	0.0000	2.1403	0.6292	1.3721	1.0513	1.0563	2.1403	0.6292	0.0000	4.2805	0.0000	0.0000	4.2795	true	NONE	5	0.5000	0.3660	1.5122	123035434	144896001
1	144907001	144949000	AMPLIFICATION	0	0.0000	3.0962	0.4605	1.9821	2.0609	2.0705	3.0962	0.4605	0.0000	6.1923	0.0000	0.0000	6.1709	true	NONE	38	0.5000	0.3887	2.2769	144907001	144907001
1	144949001	145080000	NOISE	0	0.0000	5.9899	0.1000	3.8285	3.4927	3.5090	5.9899	0.1000	0.0000	11.9799	0.0000	0.0000	11.9295	true	NONE	86	0.5000	0.4060	4.5919	144949001	144986001
1	145080001	145093000	NOISE	0	0.0000	5.1280	0.5858	3.2785	3.0086	3.0229	5.1280	0.5858	0.0000	10.2559	0.0000	0.0000	10.2154	true	NONE	13	0.5000	0.3862	3.9024	145080001	145080001
1	145093001	145097000	DIPLOID	0	0.0000	1.0152	0.1000	0.6542	1.0617	1.0669	1.0152	0.1000	0.0000	2.0303	0.0000	0.0000	2.0291	true	NONE	4	0.5000	0.4113	1.0121	144907001	145093001
1	145097001	145109000	NOISE	0	0.0000	5.0382	0.1924	3.2212	3.0384	3.0529	5.0382	0.1924	0.0000	10.0763	0.0000	0.0000	10.0352	true	NONE	12	0.5000	0.3519	3.8305	145097001	145097001
1	145109001	145383000	NOISE	0	0.0000	7.0289	0.1463	4.4915	3.7615	3.7793	7.0289	0.1463	0.0000	14.0578	0.0000	0.0000	14.0020	true	NONE	10	0.5000	0.3807	5.4231	145109001	145109001
1	145383001	145451000	DIPLOID	0	0.0000	1.9033	0.4628	1.2209	1.0035	1.0081	1.9033	0.4628	0.0000	3.8066	0.0000	0.0000	3.8065	true	NONE	63	0.5000	0.4477	1.4774	145097001	145383001
1	145451001	147389000	DIPLOID	407	1.0000	-0.0101	0.1000	1.2649	1.0028	1.0090	3.9546	0.2279	0.3279	3.9445	0.0000	0.0000	3.9444	true	NONE	1032	1.0026	0.4209	2.5859	145451001	145451001
1	147389001	147398000	AMPLIFICATION	1	1.0000	-0.0101	0.1000	1.8493	1.4966	1.5086	5.7863	0.8272	0.9272	5.7762	0.0000	0.0000	5.7662	true	NONE	7	1.0017	0.3919	3.3186	147389001	147389001
1	147398001	147731000	AMPLIFICATION	2	1.0000	-0.0101	0.1000	2.5299	1.9357	1.9511	7.9196	0.3920	0.4920	7.9095	0.0000	0.0000	7.8906	true	NONE	21	1.0013	0.4273	4.1719	147398001	147708001
1	147731001	147832000	DIPLOID	69	1.0000	-0.0101	0.1000	1.2787	1.0138	1.0218	3.9979	0.1000	0.2000	3.9878	0.0000	0.0000	3.9875	true	NONE	65	1.0025	0.4373	2.6032	147389001	147731001
1	147832001	148553000	NOISE	1	0.5144	5.8263	0.7324	3.7795	2.9722	2.9952	6.0000	0.1000	0.4282	11.8263	0.0000	0.0000	11.7864	true	NONE	3	0.5073	0.4170	4.5305	147832001	148550001
1	148553001	149035000	UNKNOWN	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	2	1.0000	0.3595	1.8000	148553001	149033001
1	149035001	149036000	HOM_DELETION	0	0.0000	0.0000	0.1000	0.0000	0.0888	0.0895	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	1	1.0000	0.3590	1.8000	149035001	149035001
1	149036001	149044000	HET_DELETION	0	0.0000	0.0000	0.1000	0.0000	0.4932	0.4971	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	6	1.0000	0.4535	1.8000	149036001	149036001
1	149044001	149046000	HET_DELETION	0	0.0000	0.0000	0.1000	0.0027	0.5453	0.5496	-0.0117	1.5597	0.0000	-0.0117	0.0000	0.0000	-0.0026	true	NONE	1	1.0000	0.4700	1.8047	149044001	149045001
1	149046001	149051000	HET_DELETION	0	0.0000	0.0000	0.1000	0.0000	0.4827	0.4865	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	4	1.0000	0.4625	1.8000	149046001	149047001
1	149051001	149052000	HET_DELETION	0	0.0000	0.0000	0.1000	0.0040	0.5125	0.5165	-0.0077	1.5390	0.0000	-0.0077	0.0000	0.0000	0.0022	true	NONE	1	1.0000	0.3770	1.8031	149051001	149051001
1	149052001	149065000	HET_DELETION	0	0.0000	0.0000	0.1000	0.0000	0.5084	0.5123	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	6	1.0000	0.4423	1.8000	149052001	149059001
1	149065001	149066000	HET_DELETION	0	0.0000	0.0000	0.1000	0.0067	0.4502	0.4537	0.0008	1.5029	0.0000	0.0008	0.0000	0.0000	0.0119	true	NONE	1	1.0000	0.4870	1.7997	149065001	149065001
1	149066001	149067000	HET_DELETION	0	0.0000	0.0000	0.1000	0.0146	0.4951	0.4990	0.0256	1.5912	0.0000	0.0256	0.0000	0.0000	0.0358	true	NONE	1	1.0000	0.3920	1.7898	149066001	149066001
1	149067001	149071000	HET_DELETION	0	0.0000	0.0000	0.1000	0.0000	0.5714	0.5758	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	2	1.0000	0.5250	1.8000	149067001	149069001
1	149071001	149072000	HET_DELETION	0	0.0000	0.0000	0.1000	0.0026	0.5302	0.5344	-0.0121	1.5613	0.0000	-0.0121	0.0000	0.0000	-0.0026	true	NONE	1	1.0000	0.4260	1.8048	149071001	149071001
1	149072001	149105000	HET_DELETION	0	0.0000	0.0000	0.1000	0.0000	0.4661	0.4698	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	26	1.0000	0.4259	1.8000	149072001	149072001
1	149105001	149106000	HET_DELETION	0	0.0000	0.0000	0.1000	0.0027	0.3032	0.3056	-0.0117	1.5597	0.0000	-0.0117	0.0000	0.0000	0.0023	true	NONE	1	1.0000	0.4270	1.8047	149105001	149105001
1	149106001	149110000	HET_DELETION	0	0.0000	0.0000	0.1000	0.0000	0.4929	0.4967	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	4	1.0000	0.4108	1.8000	149106001	149106001
1	149110001	149111000	HET_DELETION	0	0.0000	0.3030	0.9468	0.1031	0.5641	0.5686	0.0000	1.5000	0.0000	0.3030	0.0000	0.0000	0.3118	true	NONE	1	0.0000	0.3450	1.6788	149110001	149110001
1	149111001	149112000	HET_DELETION	0	0.0000	0.0000	0.1000	0.0306	0.5320	0.5362	0.0757	1.7574	0.0000	0.0757	0.0000	0.0000	0.0852	true	NONE	1	1.0000	0.3860	1.7697	149111001	149111001
1	149112001	149116000	HET_DELETION	0	0.0000	0.0000	0.1000	0.0000	0.4622	0.4658	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	4	1.0000	0.3900	1.8000	149112001	149112001
1	149116001	149118000	HET_DELETION	0	0.0000	0.0000	0.1000	0.0084	0.3799	0.3829	0.0061	1.5220	0.0000	0.0061	0.0000	0.0000	0.0187	true	NONE	1	1.0000	0.2740	1.7975	149116001	149117001
1	149118001	149156000	HET_DELETION	0	0.0000	0.0000	0.1000	0.0000	0.4676	0.4712	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	24	1.0000	0.4661	1.8000	149118001	149118001
1	149156001	149157000	HET_DELETION	0	0.0000	0.0000	0.1000	0.0036	0.4946	0.4984	-0.0089	1.5454	0.0000	-0.0089	0.0000	0.0000	0.0013	true	NONE	1	1.0000	0.5740	1.8036	149156001	149156001
1	149157001	149167000	HET_DELETION	0	0.0000	0.0000	0.1000	0.0000	0.5181	0.5220	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	10	1.0000	0.4318	1.8000	149157001	149157001
1	149167001	149168000	HET_DELETION	0	0.0000	0.0000	0.1000	0.0023	0.5581	0.5624	-0.0130	1.5661	0.0000	-0.0130	0.0000	0.0000	-0.0041	true	NONE	1	1.0000	0.4560	1.8052	149167001	149167001
1	149168001	149180000	HET_DELETION	0	0.0000	0.0000	0.1000	0.0000	0.4610	0.4646	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	12	1.0000	0.4273	1.8000	149168001	149168001
1	149180001	149181000	HET_DELETION	0	0.0000	0.0000	0.1000	0.0022	0.4677	0.4713	-0.0133	1.5677	0.0000	-0.0133	0.0000	0.0000	-0.0026	true	NONE	1	1.0000	0.4570	1.8053	149180001	149180001
1	149181001	149203000	HET_DELETION	0	0.0000	0.0000	0.1000	0.0000	0.4825	0.4862	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	17	1.0000	0.4426	1.8000	149181001	149181001
1	149203001	149204000	HET_DELETION	0	0.0000	0.5064	0.9984	0.1680	0.7017	0.7072	0.0000	1.5000	0.0000	0.5064	0.0000	0.0000	0.5124	true	NONE	1	0.0000	0.4340	1.5974	149203001	149203001
1	149204001	149207000	AMPLIFICATION	0	0.0000	2.2180	0.8358	1.4217	1.4834	1.4950	2.2180	0.8358	0.0000	4.4360	0.0000	0.0000	4.4262	true	NONE	3	0.5000	0.4487	1.5744	149204001	149204001
1	149207001	149208000	HET_DELETION	0	0.0000	1.1452	0.6457	0.3718	0.7816	0.7878	0.0000	1.5000	0.0000	1.1452	0.0000	0.0000	1.1496	true	NONE	1	0.0000	0.3970	1.4581	149207001	149207001
1	149208001	149209000	AMPLIFICATION	0	0.0000	1.8191	0.7515	1.1672	1.3707	1.3814	1.8191	0.7515	0.0000	3.6383	0.0000	0.0000	3.6308	true	NONE	1	0.5000	0.3890	1.5447	149208001	149208001
1	149209001	149212000	HET_DELETION	0	0.0000	0.9721	0.1410	0.3166	0.6597	0.6649	0.0000	1.5000	0.0000	0.9721	0.0000	0.0000	0.9790	true	NONE	3	0.0000	0.4463	1.4111	149209001	149209001
1	149212001	149214000	DIPLOID	0	0.0000	1.0742	0.3643	0.6919	1.1385	1.1475	1.0742	0.3643	0.0000	2.1485	0.0000	0.0000	2.1457	true	NONE	2	0.5000	0.4760	1.0594	147832001	149212001
1	149214001	149216000	HET_DELETION	0	0.0000	1.0505	0.2528	0.3416	0.8326	0.8391	0.0000	1.5000	0.0000	1.0505	0.0000	0.0000	1.0539	true	NONE	2	0.0000	0.4845	1.4202	149214001	149214001
1	149216001	149218000	DIPLOID	0	0.0000	0.9594	0.2042	0.6187	1.0059	1.0137	0.9594	0.2650	0.0000	1.9189	0.0000	0.0000	1.9188	true	NONE	2	0.5000	0.4260	1.0324	149214001	149216001
1	149218001	149219000	HET_DELETION	0	0.0000	0.7703	0.8573	0.2522	0.7608	0.7668	0.0000	1.5000	0.0000	0.7703	0.0000	0.0000	0.7751	true	NONE	1	0.0000	0.4240	1.4919	149218001	149218001
1	149219001	149220000	HET_DELETION	0	0.0000	0.0000	0.1000	0.0293	0.3054	0.3078	0.0716	1.7449	0.0000	0.0716	0.0000	0.0000	0.0857	true	NONE	1	1.0000	0.4160	1.7713	149219001	149219001
1	149220001	149221000	DIPLOID	0	0.0000	0.9638	0.1829	0.6214	0.9669	0.9745	0.9638	0.2372	0.0000	1.9275	0.0000	0.0000	1.9282	true	NONE	1	0.5000	0.4270	1.0290	149218001	149220001
1	149221001	149226000	NOISE	0	0.0000	3.3413	0.9706	2.1385	2.4087	2.4277	3.3413	0.9706	0.0000	6.6826	0.0000	0.0000	6.6541	true	NONE	4	0.5000	0.4850	2.4730	149221001	149222001
1	149226001	149229000	HET_DELETION	0	0.0000	0.6045	0.9884	0.1993	0.6863	0.6917	0.0000	1.5000	0.0000	0.6045	0.0000	0.0000	0.6108	true	NONE	1	0.0000	0.4620	1.5582	149226001	149228001
1	149229001	149230000	HET_DELETION	0	0.0000	0.2653	0.9096	0.0911	0.5278	0.5320	0.0000	1.5000	0.0000	0.2653	0.0000	0.0000	0.2749	true	NONE	1	0.0000	0.4270	1.6939	149229001	149229001
1	149230001	149232000	HET_DELETION	0	0.0000	0.0000	0.1000	0.0144	0.4869	0.4907	0.0249	1.5890	0.0000	0.0249	0.0000	0.0000	0.0353	true	NONE	2	1.0000	0.4935	1.7900	149230001	149230001
1	149232001	149240000	AMPLIFICATION	0	0.0000	1.9144	0.4150	1.2280	1.4116	1.4226	1.9144	0.4150	0.0000	3.8288	0.0000	0.0000	3.8205	true	NONE	8	0.5000	0.4226	1.4685	149232001	149232001
1	149240001	149245000	HET_DELETION	0	0.0000	0.0000	0.1000	0.0000	0.5169	0.5209	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	3	1.0000	0.4227	1.8000	149240001	149241001
1	149245001	151669000	DIPLOID	576	1.0000	-0.0101	0.1000	1.2253	0.9934	1.0004	3.8305	0.7206	0.8206	3.8204	0.0000	0.0000	3.8205	true	NONE	1715	1.0026	0.4443	2.5362	149221001	149815001
1	151669001	152556000	DIPLOID	368	1.0000	-0.0101	0.1000	1.2749	0.9981	1.0094	3.9859	0.1000	0.2000	3.9758	0.0000	0.0000	3.9759	true	NONE	786	1.0025	0.4275	2.5984	151669001	151669001
1	152556001	152587000	HET_DELETION	0	0.0000	2.0066	0.1000	1.2868	0.4899	0.4962	2.0066	0.1000	0.0000	4.0131	0.0000	0.0000	4.0235	true	NONE	31	0.5000	0.4033	1.4053	152556001	152556001
1	152587001	152760000	DIPLOID	233	1.0000	-0.0101	0.1000	1.2676	0.9931	1.0060	3.9631	0.1863	0.2863	3.9530	0.0000	0.0000	3.9531	true	NONE	155	1.0026	0.4155	2.5893	152556001	152587001
1	152760001	152770000	HET_DELETION	0	0.0000	1.9603	0.1998	1.2573	0.5166	0.5233	1.9603	0.1998	0.0000	3.9207	0.0000	0.0000	3.9304	true	NONE	9	0.5000	0.3823	1.4317	152760001	152760001
1	152770001	153546000	DIPLOID	503	1.0000	-0.0101	0.1000	1.2731	0.9996	1.0125	3.9801	0.1008	0.2008	3.9700	0.0000	0.0000	3.9701	true	NONE	684	1.0025	0.4298	2.5961	152760001	152770001
1	153546001	154373000	DIPLOID	441	1.0000	-0.0101	0.1000	1.2283	0.9850	0.9951	3.8399	0.6931	0.7931	3.8298	0.0000	0.0000	3.8301	true	NONE	763	1.0026	0.4653	2.5400	153546001	153546001
1	154373001	155062000	DIPLOID	321	1.0000	-0.0101	0.1000	1.2660	1.0229	1.0346	3.9581	0.2110	0.3110	3.9480	0.0000	0.0000	3.9475	true	NONE	633	1.0026	0.4893	2.5873	154373001	154373001
1	155062001	156302000	DIPLOID	364	1.0000	-0.0101	0.1000	1.2311	0.9898	1.0057	3.8485	0.6663	0.7663	3.8384	0.0000	0.0000	3.8386	true	NONE	1068	1.0026	0.4720	2.5434	155062001	155062001
1	156302001	157400000	DIPLOID	566	1.0000	-0.0101	0.1000	1.2836	1.0044	1.0239	4.0132	0.1000	0.2000	4.0031	0.0000	0.0000	4.0030	true	NONE	995	1.0025	0.4825	2.6093	156302001	156302001
1	157400001	157401000	AMPLIFICATION	0	0.0000	4.0204	0.1037	2.5718	1.8834	1.9213	4.0204	0.1037	0.0000	8.0409	0.0000	0.0000	8.0230	true	NONE	1	0.5000	0.4370	3.0163	157400001	157400001
1	157401001	158961000	DIPLOID	936	1.0000	-0.0101	0.1000	1.2677	0.9957	1.0138	3.9634	0.1848	0.2848	3.9533	0.0000	0.0000	3.9534	true	NONE	1414	1.0026	0.3973	2.5894	157400001	157401001
1	158961001	158962000	HET_DELETION	0	0.0000	0.6994	0.9449	0.4527	0.7288	0.7392	0.6994	1.3959	0.0000	1.3987	0.0000	0.0000	1.4042	true	NONE	1	0.5000	0.4440	1.2405	158961001	158961001
1	158962001	158966000	HET_DELETION	0	0.0000	0.0000	0.1000	0.0006	0.4836	0.4904	-0.0182	1.5923	0.0000	-0.0182	0.0000	0.0000	-0.0077	true	NONE	4	1.0000	0.3945	1.8073	158962001	158962001
1	158966001	160893000	DIPLOID	779	1.0000	-0.0101	0.1000	1.2771	1.0182	1.0308	3.9927	0.1000	0.2000	3.9826	0.0000	0.0000	3.9822	true	NONE	1750	1.0025	0.4251	2.6011	158961001	158966001
1	160893001	161388000	DIPLOID	137	1.0000	-0.0101	0.1000	1.2405	0.9980	1.0081	3.8781	0.5632	0.6632	3.8680	0.0000	0.0000	3.8681	true	NONE	460	1.0026	0.4657	2.5553	160893001	160893001
1	161388001	163145000	DIPLOID	768	1.0000	-0.0101	0.1000	1.2863	1.0137	1.0255	4.0217	0.1100	0.2100	4.0116	0.0000	0.0000	4.0113	true	NONE	1443	1.0025	0.4072	2.6127	161388001	161388001
1	163145001	163719000	DIPLOID	481	1.0000	-0.0101	0.1000	1.2822	0.9725	0.9832	4.0088	0.1000	0.2000	3.9987	0.0000	0.0000	3.9993	true	NONE	551	1.0025	0.3758	2.6076	163145001	163145001
1	163719001	164949000	DIPLOID	388	1.0000	-0.0101	0.1000	1.2386	0.9490	0.9602	3.8722	0.5853	0.6853	3.8621	0.0000	0.0000	3.8631	true	NONE	1156	1.0026	0.3889	2.5529	163719001	163726001
1	164949001	165007000	DIPLOID	17	1.0000	-0.0101	0.1000	1.2752	0.9448	0.9567	3.9869	0.1000	0.2000	3.9768	0.0000	0.0000	3.9779	true	NONE	51	1.0025	0.3945	2.5988	164949001	164949001
1	165007001	169004000	DIPLOID	1915	1.0000	-0.0101	0.1000	1.2671	1.0096	1.0182	3.9615	0.1941	0.2941	3.9514	0.0000	0.0000	3.9512	true	NONE	3755	1.0026	0.4123	2.5886	165007001	165007001
1	169004001	169005000	HET_DELETION	2	1.0000	-0.0101	0.1000	0.3861	0.5646	0.5703	1.2001	0.7983	0.8983	1.1900	0.0000	0.0000	1.1988	true	NONE	1	1.0085	0.3760	1.4841	169004001	169004001
1	169005001	169220000	DIPLOID	288	1.0000	-0.0101	0.1000	1.2708	1.0131	1.0236	3.9731	0.1363	0.2363	3.9630	0.0000	0.0000	3.9627	true	NONE	211	1.0025	0.3892	2.5933	169004001	169005001
1	169220001	169242000	HET_DELETION	4	1.0000	0.0000	0.1000	0.0000	0.4829	0.4881	0.0000	1.5000	1.6000	0.0000	0.0000	0.0000	0.0000	true	NONE	15	1.0000	0.3631	1.8000	169220001	169227001
1	169242001	172057000	DIPLOID	1000	1.0000	-0.0101	0.1000	1.2660	0.9948	1.0096	3.9581	0.2110	0.3110	3.9480	0.0000	0.0000	3.9481	true	NONE	2615	1.0026	0.3837	2.5873	169220001	169251001
1	172057001	172663000	DIPLOID	240	1.0000	-0.0101	0.1000	1.2936	1.0277	1.0405	4.0447	0.2246	0.3246	4.0346	0.0000	0.0000	4.0341	true	NONE	564	1.0025	0.3779	2.6219	172057001	172057001
1	172663001	172664000	HET_DELETION	0	0.0000	0.8189	0.7520	0.5290	0.3379	0.3416	0.8189	1.0236	0.0000	1.6379	0.0000	0.0000	1.6513	true	NONE	1	0.5000	0.2180	1.1448	172663001	172663001
1	172664001	173663000	DIPLOID	503	1.0000	-0.0101	0.1000	1.2717	1.0144	1.0237	3.9761	0.1213	0.2213	3.9660	0.0000	0.0000	3.9657	true	NONE	918	1.0025	0.3889	2.5945	172663001	172664001
1	173663001	175832000	DIPLOID	1116	1.0000	-0.0101	0.1000	1.2475	1.0113	1.0190	3.9001	0.4763	0.5763	3.8900	0.0000	0.0000	3.8897	true	NONE	2014	1.0026	0.4047	2.5641	173663001	173663001
1	175832001	177368000	DIPLOID	110	1.0000	-0.0101	0.1000	1.2374	0.9648	0.9758	3.8683	0.5995	0.6995	3.8582	0.0000	0.0000	3.8589	true	NONE	1450	1.0026	0.3974	2.5513	175832001	175832001
1	177368001	177369000	HET_DELETION	0	0.0000	0.7028	0.9421	0.4549	0.4260	0.4313	0.7028	1.3878	0.0000	1.4056	0.0000	0.0000	1.4172	true	NONE	1	0.5000	0.2850	1.2377	177368001	177368001
1	177369001	179398000	DIPLOID	1167	1.0000	-0.0101	0.1000	1.2525	0.9799	0.9913	3.9159	0.4085	0.5085	3.9058	0.0000	0.0000	3.9062	true	NONE	1892	1.0026	0.4031	2.5704	177368001	177369001
1	179398001	183149000	DIPLOID	2739	1.0000	-0.0101	0.1000	1.2604	1.0154	1.0266	3.9405	0.2958	0.3958	3.9304	0.0000	0.0000	3.9301	true	NONE	3541	1.0026	0.4175	2.5802	179398001	179398001
1	183149001	186523000	DIPLOID	1470	1.0000	-0.0101	0.1000	1.2828	1.0113	1.0162	4.0106	0.1000	0.2000	4.0005	0.0000	0.0000	4.0002	true	NONE	3164	1.0025	0.3896	2.6083	183149001	183149001
1	186523001	187716000	DIPLOID	620	1.0000	-0.0101	0.1000	1.2525	1.0019	0.9976	3.9157	0.4092	0.5092	3.9056	0.0000	0.0000	3.9056	true	NONE	1127	1.0026	0.3600	2.5703	186523001	186523001
1	187716001	187717000	HET_DELETION	0	0.0000	0.3277	0.9635	0.1110	0.0705	0.0703	0.0000	1.5000	0.0000	0.3277	0.0000	0.0000	0.3465	true	NONE	1	0.0000	0.3840	1.6689	187716001	187716001
1	187717001	187722000	UNKNOWN	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	5	1.0000	0.3972	1.8000	187717001	187717001
1	187722001	187723000	HET_DELETION	0	0.0000	0.8827	0.5457	0.5697	0.3968	0.3954	0.8827	0.7216	0.0000	1.7655	0.0000	0.0000	1.7777	true	NONE	1	0.5000	0.2680	1.0938	187722001	187722001
1	187723001	188539000	DIPLOID	604	1.0000	-0.0101	0.1000	1.2504	0.9832	0.9792	3.9092	0.4379	0.5379	3.8991	0.0000	0.0000	3.8994	true	NONE	764	1.0026	0.3413	2.5677	187716001	187723001
1	188539001	188540000	HET_DELETION	2	1.0000	-0.0101	0.1000	0.5190	0.5585	0.5558	1.6167	0.9856	1.0856	1.6066	0.0000	0.0000	1.6155	true	NONE	1	1.0063	0.3280	1.6507	188539001	188539001
1	188540001	191647000	DIPLOID	1100	1.0000	-0.0101	0.1000	1.2469	0.9737	0.9613	3.8982	0.4841	0.5841	3.8881	0.0000	0.0000	3.8886	true	NONE	2941	1.0026	0.3368	2.5633	188539001	188540001
1	191647001	193575000	DIPLOID	1002	1.0000	-0.0101	0.1000	1.2624	1.0439	1.0232	3.9468	0.2659	0.3659	3.9367	0.0000	0.0000	3.9358	true	NONE	1841	1.0026	0.3598	2.5827	191647001	191647001
1	193575001	194450000	DIPLOID	389	1.0000	-0.0101	0.1000	1.2514	0.9921	0.9771	3.9123	0.4243	0.5243	3.9022	0.0000	0.0000	3.9023	true	NONE	817	1.0026	0.3513	2.5690	193575001	193575001
1	194450001	194452000	HOM_DELETION	0	0.0000	0.0000	0.1000	0.0308	0.0349	0.0345	0.0763	1.7593	0.0000	0.0763	0.0000	0.0000	0.0958	true	NONE	1	1.0000	0.1935	1.7695	194450001	194451001
1	194452001	194453000	UNKNOWN	0	0.0000	0.0000	0.1000	0.0014	0.0000	0.0000	-0.0158	1.5804	0.0000	-0.0158	0.0000	0.0000	0.0044	true	NONE	1	1.0000	0.3450	1.8063	194452001	194452001
1	194453001	197731000	DIPLOID	1437	1.0000	-0.0101	0.1000	1.2536	0.9762	0.9700	3.9192	0.3939	0.4939	3.9091	0.0000	0.0000	3.9096	true	NONE	2993	1.0026	0.3441	2.5717	194450001	194454001
1	197731001	199798000	DIPLOID	675	1.0000	-0.0101	0.1000	1.2625	1.0152	1.0122	3.9471	0.2644	0.3644	3.9370	0.0000	0.0000	3.9367	true	NONE	1977	1.0026	0.3627	2.5829	197731001	197731001
1	199798001	200621000	DIPLOID	619	1.0000	-0.0101	0.1000	1.2338	0.9997	1.0003	3.8571	0.6381	0.7381	3.8470	0.0000	0.0000	3.8470	true	NONE	801	1.0026	0.4103	2.5469	199798001	199798001
1	200621001	202017000	DIPLOID	833	1.0000	-0.0101	0.1000	1.2730	1.0108	1.0188	3.9800	0.1016	0.2016	3.9699	0.0000	0.0000	3.9697	true	NONE	1317	1.0025	0.4759	2.5960	200621001	200621001
1	202017001	202091000	DIPLOID	32	1.0000	-0.0101	0.1000	1.1688	0.9352	0.9475	3.6535	0.9729	1.0729	3.6434	0.0000	0.0000	3.6448	true	NONE	74	1.0028	0.4948	2.4655	202017001	202017001
